"384;594718;Sputnik;ru;08/09/2020;Drama, Horror, Science Fiction;"
"385;791910;Rise of the Mummy;en;03/04/2021;Horror, Science Fiction;"
"386;9392;The Descent;en;08/07/2005;Adventure, Horror;"
"387;128748;Curse of the Blair Witch;en;11/07/1999;Horror, Thriller;"
"388;133121;Resident Evil: Damnation;en;25/09/2012;Action, Animation, Horror;"
"389;9360;Anaconda;en;11/04/1997;Adventure, Horror, Thriller;"
"390;881487;The Visitor;en;07/10/2022;Horror, Thriller;"
"391;11811;Leprechaun;en;08/01/1993;Comedy, Horror;"
"392;609;Poltergeist;en;04/06/1982;Horror;"
"393;346651;Pandemic;en;26/02/2016;Action, Horror, Science Fiction;"
"394;9362;Tremors;en;19/01/1990;Action, Comedy, Horror, Science Fiction;"
"395;10065;The Amityville Horror;en;14/04/2005;Horror;"
"396;132232;Mama;en;17/01/2013;Horror;"
"397;571055;Down;en;01/02/2019;Drama, Horror, Science Fiction;"
"398;36648;Blade: Trinity;en;08/12/2004;Action, Fantasy, Horror;"
"399;18009;Leprechaun 2;en;07/04/1994;Comedy, Horror;"
"400;732472;The Amityville Harvest;en;20/10/2020;Horror;"
"401;627290;Antebellum;en;02/09/2020;Horror;"
"402;440597;Wish Upon;en;07/07/2017;Fantasy, Horror, Thriller;"
"403;760747;The Trip;no;30/07/2021;Action, Comedy, Horror, Thriller;"
"404;36586;Blade II;en;22/03/2002;Action, Fantasy, Horror, Thriller;"
"405;298250;Jigsaw;en;26/10/2017;Crime, Horror, Mystery, Thriller;"
"406;621151;Spell;en;30/10/2020;Fantasy, Horror, Thriller;"
"407;116946;The Wailer;es;20/06/2006;Horror;"
"408;321258;The Boy;en;22/01/2016;Horror, Mystery, Thriller;"
"409;567609;Ready or Not;en;21/08/2019;Comedy, Horror, Thriller;"
"410;471506;Greta;en;06/09/2018;Horror, Mystery, Thriller;"
"411;8413;Event Horizon;en;15/08/1997;Horror, Mystery, Science Fiction;"
"412;10925;The Return of the Living Dead;en;25/04/1985;Comedy, Horror;"
"413;5434;Death Smiles on a Murderer;it;11/07/1973;Horror;"
"414;670428;Psycho Goreman;en;29/10/2020;Comedy, Horror, Science Fiction;"
"415;371608;The Strangers: Prey at Night;en;07/03/2018;Horror, Thriller;"
"416;12699;Hellraiser: Hellworld;en;06/09/2005;Horror, Thriller;"
"417;203834;Jessabelle;en;07/11/2014;Horror, Thriller;"
"418;27387;Gacy;en;13/05/2003;Crime, Drama, Horror;"
"419;667141;12 Hour Shift;en;02/10/2020;Comedy, Crime, Horror, Thriller;"
"420;14564;Rings;en;01/02/2017;Horror;"
"421;949423;Pearl;en;16/09/2022;Drama, Horror, Thriller;"
"422;10676;Halloween III: Season of the Witch;en;22/10/1982;Horror, Science Fiction, Thriller;"
"423;10014;A Nightmare on Elm Street Part 2: Freddy's Revenge;en;01/11/1985;Horror;"
"424;18405;The Last House on the Left;en;13/03/2009;Crime, Drama, Horror, Thriller;"
"425;9348;Species;en;07/07/1995;Action, Horror, Science Fiction;"
"426;34480;The Descent: Part 2;en;14/10/2009;Adventure, Horror, Thriller;"
"427;282070;Parasyte: Part 2;ja;;;"
"428;9064;Hellbound: Hellraiser II;en;23/12/1988;Horror;"
"429;10285;Jason Goes to Hell: The Final Friday;en;13/08/1993;Horror;"
"430;11587;The Exorcist III;en;17/08/1990;Horror, Mystery;"
"431;608195;Ghosts of War;en;03/07/2020;Fantasy, Horror, Thriller, War;"
"432;335796;Ouija: Origin of Evil;en;20/10/2016;Drama, Horror, Mystery;"
"433;570670;The Invisible Man;en;26/02/2020;Horror, Science Fiction, Thriller;"
"434;282035;The Mummy;en;06/06/2017;Action, Adventure, Fantasy, Horror, Thriller;"
"435;539517;Constantine: City of Demons - The Movie;en;04/10/2018;Action, Animation, Fantasy, Horror;"
"436;10225;Friday the 13th Part VI: Jason Lives;en;01/08/1986;Horror, Mystery, Thriller;"
"437;4234;Scream 3;en;03/02/2000;Horror, Mystery;"
"438;13788;The Unborn;en;09/01/2009;Horror, Mystery, Thriller;"
"439;10131;A Nightmare on Elm Street 4: The Dream Master;en;19/08/1988;Horror, Thriller;"
"440;133805;Carrie;en;16/10/2013;Drama, Horror;"
"441;9431;Bordello of Blood;en;16/08/1996;Comedy, Horror;"
"442;692969;Cadaver;no;22/10/2020;Drama, Horror, Thriller;"
"443;1017246;Cracked;th;24/02/2022;Horror, Thriller;"
"444;516632;The Empty Man;en;22/10/2020;Horror, Mystery, Thriller;"
"445;112454;Clown;en;13/11/2014;Horror;"
"446;270771;The Last Survivors;en;12/06/2014;Action, Horror, Thriller;"
"447;10664;[REC]²;es;15/09/2009;Horror, Thriller;"
"448;7978;The Wolfman;en;10/02/2010;Drama, History, Horror, Thriller;"
"449;199534;Wolf Creek 2;en;30/08/2013;Horror, Thriller;"
"450;300665;Leatherface;en;14/09/2017;Horror, Mystery, Thriller;"
"451;522681;Escape Room;en;03/01/2019;Horror, Mystery, Thriller;"
"452;347754;Curve;en;31/08/2015;Horror, Thriller;"
"453;736509;Intersect;en;12/02/2020;Horror, Science Fiction, Thriller;"
"454;11470;Jason X;en;24/07/2001;Horror, Science Fiction;"
"455;10283;Friday the 13th Part VIII: Jason Takes Manhattan;en;28/07/1989;Horror, Thriller;"
"456;893338;Gatlopp: Hell of a Game;en;27/06/2022;Comedy, Horror;"
"457;61012;Silent Hill: Revelation 3D;en;10/10/2012;Horror, Mystery, Thriller;"
"458;171424;The Green Inferno;en;08/09/2013;Adventure, Horror, Thriller;"
"459;999722;Old People;de;07/10/2022;Horror;"
"460;419479;The Babysitter;en;13/10/2017;Comedy, Horror;"
"461;24831;Piranha;en;03/08/1978;Comedy, Horror;"
"462;4283;Primeval;en;12/01/2007;Adventure, Horror;"
"463;243688;Poltergeist;en;20/05/2015;Horror;"
"464;443791;Underwater;en;08/01/2020;Action, Horror, Science Fiction;"
"465;588;Silent Hill;en;21/04/2006;Horror, Mystery;"
"466;345911;Lights Out;en;21/07/2016;Horror, Mystery, Thriller;"
"467;400136;Resident Evil: Vendetta;ja;27/05/2017;Action, Adventure, Animation, Horror, Mystery, Science Fiction;"
"468;19288;Leprechaun: Back 2 tha Hood;en;30/12/2003;Comedy, Horror;"
"469;440021;Happy Death Day;en;12/10/2017;Comedy, Horror, Mystery;"
"470;405882;Don't Kill It;en;27/08/2016;Fantasy, Horror;"
"471;9728;Friday the 13th Part III;en;13/08/1982;Horror;"
"472;575774;His House;en;27/01/2020;Drama, Horror, Thriller;"
"473;819876;Crimes of the Future;en;25/05/2022;Drama, Horror, Science Fiction;"
"474;9100;The Craft;en;03/05/1996;Drama, Fantasy, Horror;"
"475;12594;Wishmaster 2: Evil Never Dies;en;12/03/1999;Fantasy, Horror;"
"476;1813;The Devil's Advocate;en;17/10/1997;Drama, Horror, Mystery, Thriller;"
"477;11906;Suspiria;it;01/02/1977;Horror;"
"478;10823;Children of the Corn;en;09/03/1984;Horror, Thriller;"
"479;438799;Overlord;en;01/11/2018;Horror, Science Fiction, War;"
"480;753926;Toys of Terror;en;02/12/2021;Horror;"
"481;1992;Planet Terror;en;06/04/2007;Action, Horror, Thriller;"
"482;5876;The Mist;en;21/11/2007;Horror, Science Fiction, Thriller;"
"483;315011;Shin Godzilla;ja;29/07/2016;Action, Horror, Science Fiction;"
"484;599281;Fear of Rain;en;12/02/2021;Drama, Horror, Thriller;"
"485;3597;I Know What You Did Last Summer;en;17/10/1997;Horror, Mystery, Thriller;"
"486;242224;The Babadook;en;22/05/2014;Drama, Horror;"
"487;517302;Hatching;fi;04/03/2022;Fantasy, Horror;"
"488;595149;Death of Me;en;02/10/2020;Horror, Mystery;"
"489;765;Evil Dead II;en;13/03/1987;Comedy, Fantasy, Horror;"
"490;73861;A Serbian Film;sr;16/06/2010;Crime, Horror, Thriller;"
"491;218454;General Cemetery;es;25/07/2013;Horror;"
"492;726208;Don't Listen;es;24/07/2020;Drama, Horror, Thriller;"
"493;643550;Nocturne;en;13/10/2020;Horror, Music, Mystery, Thriller;"
"494;710871;Ghost Lab;th;26/05/2021;Drama, Horror, Science Fiction, Thriller;"
"495;21484;Possession;fr;27/05/1981;Horror;"
"496;25018;Leatherface: The Texas Chainsaw Massacre III;en;12/01/1990;Horror;"
"497;16337;The Texas Chainsaw Massacre 2;en;22/08/1986;Comedy, Horror;"
"498;342588;The Empire of Corpses;ja;02/10/2015;Animation, Horror, Mystery, Science Fiction;"
"499;551804;Freaky;en;12/11/2020;Comedy, Fantasy, Horror, Thriller;"
"500;508642;Gonjiam: Haunted Asylum;ko;28/03/2018;Horror, Mystery;"
"501;82654;Warm Bodies;en;31/01/2013;Comedy, Horror, Romance;"
"502;11586;Exorcist II: The Heretic;en;17/06/1977;Drama, Horror, Thriller;"
"503;157433;Pet Sematary;en;04/04/2019;Horror, Thriller;"
"504;38321;Priest;en;05/05/2011;Action, Horror, Thriller;"
"505;631947;The Legend of La Llorona;en;07/01/2022;Horror, Thriller;"
"506;604360;The 8th Night;ko;02/07/2021;Horror, Mystery, Thriller;"
"507;599975;Countdown;en;24/10/2019;Horror, Thriller;"
"508;791570;Suicide Forest Village;ja;05/02/2021;Drama, Horror, Mystery;"
"509;71670;Hostel: Part III;en;27/12/2011;Horror;"
"510;395992;Life;en;22/03/2017;Horror, Mystery, Science Fiction, Thriller;"
"511;4552;A Tale of Two Sisters;ko;13/06/2003;Drama, Horror, Mystery;"
"512;10007;See No Evil;en;19/05/2006;Horror, Thriller;"
"513;56832;Gantz;ja;29/11/2010;Action, Horror, Science Fiction;"
"514;373226;Belzebuth;es;11/01/2019;Fantasy, Horror;"
"515;86328;Terrifier;en;09/08/2011;Horror;"
"516;44214;Black Swan;en;03/12/2010;Drama, Horror, Thriller;"
"517;467615;The Curse of Buckout Road;en;24/11/2017;Horror;"
"518;17455;Hellraiser: Deader;en;07/06/2005;Horror, Mystery, Thriller;"
"519;4970;Gothika;en;21/11/2003;Horror, Thriller;"
"520;716258;Black Box;en;06/10/2020;Horror, Science Fiction, Thriller;"
"521;16780;The Return of the Texas Chainsaw Massacre;en;12/03/1995;Horror;"
"522;3980;Critters;en;11/04/1986;Comedy, Horror, Science Fiction;"
"523;283445;Sinister 2;en;19/08/2015;Horror;"
"524;515454;Come True;en;24/09/2020;Horror, Science Fiction;"
"525;718022;Heks;en;15/12/2020;Drama, Horror;"
"526;675490;The Unfamiliar;en;21/08/2020;Horror, Thriller;"
"527;20441;Messengers 2: The Scarecrow;en;;;"
"528;434555;The Possession of Hannah Grace;en;29/11/2018;Drama, Horror;"
"529;208763;Forbidden Empire;ru;30/01/2014;Adventure, Fantasy, Horror, Mystery, Science Fiction, Thriller;"
"530;733491;They Live Inside Us;en;06/10/2020;Horror;"
"531;512196;Happy Death Day 2U;en;13/02/2019;Comedy, Horror, Science Fiction;"
"532;134366;Grave Encounters 2;en;12/10/2012;Horror;"
"533;16296;Killer Klowns from Outer Space;en;27/05/1988;Comedy, Horror, Science Fiction;"
"534;228973;Backcountry;en;20/03/2014;Drama, Horror, Thriller;"
"535;2662;House of 1000 Corpses;en;11/04/2003;Crime, Horror;"
"536;11569;Hellraiser III: Hell on Earth;en;11/09/1992;Horror;"
"537;74135;Gantz: Perfect Answer;ja;23/04/2011;Action, Horror, Mystery, Science Fiction;"
"538;439015;Slender Man;en;10/08/2018;Horror, Mystery, Thriller;"
"539;10489;Cujo;en;10/08/1983;Horror, Thriller;"
"540;11596;New Nightmare;en;13/10/1994;Fantasy, Horror, Mystery;"
"541;10281;Friday the 13th Part VII: The New Blood;en;13/05/1988;Horror, Thriller;"
"542;16281;Creepshow;en;12/11/1982;Comedy, Horror;"
"543;9731;Friday the 13th: A New Beginning;en;22/03/1985;Horror, Mystery;"
"544;571;The Birds;en;28/03/1963;Horror;"
"545;332567;The Shallows;en;24/06/2016;Drama, Horror, Thriller;"
"546;927;Gremlins;en;07/06/1984;Comedy, Fantasy, Horror;"
"547;583132;Sadako;ja;24/05/2019;Horror;"
"548;384698;Noblesse: The Beginning of Destruction;ko;28/11/2015;Animation, Comedy, Drama, Fantasy, Horror, Mystery;"
"549;63311;The Skin I Live In;es;17/08/2011;Drama, Horror, Thriller;"
"550;758510;A Gruta;pt;29/10/2020;Horror;"
"551;93856;Chernobyl Diaries;en;24/05/2012;Horror, Thriller;"
"552;501170;Doctor Sleep;en;30/10/2019;Fantasy, Horror, Thriller;"
"553;11298;The Howling;en;21/01/1981;Horror;"
"554;339530;Tremors 5: Bloodlines;en;06/10/2015;Action, Adventure, Comedy, Horror, Science Fiction;"
"555;492611;The Turning;en;23/01/2020;Horror, Thriller;"
"556;928;Gremlins 2: The New Batch;en;15/06/1990;Comedy, Fantasy, Horror;"
"557;756278;Haunting of the Mary Celeste;en;23/10/2020;Horror;"
"558;201085;Crimson Peak;en;13/10/2015;Fantasy, Horror, Mystery, Romance, Thriller;"
"559;41436;Paranormal Activity 2;en;20/10/2010;Fantasy, Horror, Mystery;"
"560;883083;You Won't Be Alone;mk;01/04/2022;Drama, History, Horror;"
"561;433128;Ajin: Demi-Human;ja;30/09/2017;Action, Horror, Mystery;"
"562;85140;Knife Under the Throat;fr;18/06/1986;Drama, Horror, Thriller;"
"563;1255;The Host;ko;;;"
"564;384798;Kill Command;en;13/05/2016;Action, Horror, Science Fiction;"
"565;586097;Robert Reborn;en;04/06/2019;Horror;"
"566;796428;Madres;en;08/10/2021;Horror;"
"567;16304;Creepshow 3;en;24/04/2006;Comedy, Horror;"
"568;520901;Doom: Annihilation;en;30/09/2019;Action, Horror, Mystery, Science Fiction;"
"569;246355;Saw;en;01/01/2003;Crime, Horror, Thriller;"
"570;17111;Shutter;th;09/09/2004;Horror, Mystery, Thriller;"
"571;593655;Castle Freak;en;04/12/2020;Horror;"
"572;715123;Books of Blood;en;07/10/2020;Horror, Science Fiction;"
"573;63197;Megan Is Missing;en;01/05/2011;Drama, Horror, Thriller;"
"574;376570;Hush;en;12/03/2016;Horror, Thriller;"
"575;31967;Dante's Inferno: An Animated Epic;en;09/02/2010;Action, Adventure, Animation, Horror;"
"576;175168;Rape Zombie: Lust of the Dead;ja;13/07/2012;Comedy, Horror;"
"577;748224;Reaptown;en;28/09/2020;Horror, Mystery, Thriller;"
"578;375366;The Girl with All the Gifts;en;23/09/2016;Drama, Horror, Science Fiction, Thriller;"
"579;84226;The Day;en;15/09/2011;Action, Drama, Horror, Science Fiction;"
"580;514593;You Should Have Left;en;18/06/2020;Horror;"
"581;9871;Ginger Snaps;en;01/08/2000;Horror;"
"582;12597;Hellraiser: Inferno;en;03/10/2000;Horror, Mystery, Thriller;"
"583;741998;The Binding;it;02/10/2020;Drama, Horror, Thriller;"
"584;320846;Sky Sharks;en;07/10/2020;Comedy, Horror, Science Fiction;"
"585;476299;Ghostland;en;14/03/2018;Horror, Mystery, Thriller;"
"586;555974;Brahms: The Boy II;en;20/02/2020;Horror, Mystery, Thriller;"
"587;4513;30 Days of Night;en;17/10/2007;Horror, Thriller;"
"588;157544;The Vatican Tapes;en;24/07/2015;Horror, Thriller;"
"589;28260;Return of the Living Dead III;en;01/10/1993;Horror, Science Fiction;"
"590;471498;Oxygen;fr;12/05/2021;Horror, Science Fiction, Thriller;"
"591;60935;The Thing;en;12/10/2011;Horror, Mystery, Science Fiction, Thriller;"
"592;222461;Wer;en;16/11/2013;Horror, Mystery, Thriller;"
"593;181656;Asura;ja;29/09/2012;Animation, Drama, History, Horror;"
"594;403119;47 Meters Down;en;25/05/2017;Adventure, Drama, Horror, Thriller;"
"595;485415;Day of the Dead: Bloodline;en;29/12/2017;Action, Horror;"
"596;298312;The Visit;en;10/09/2015;Horror, Mystery, Thriller;"
"597;1017335;Project Legion;en;07/10/2022;Horror, Science Fiction, Thriller;"
"598;2671;Ringu;ja;30/01/1998;Horror, Thriller;"
"599;794;The Omen;en;25/06/1976;Horror, Thriller;"
"600;714338;Bulbbul;hi;24/06/2020;Fantasy, Horror;"
"601;1933;The Others;en;02/08/2001;Horror, Mystery, Thriller;"
"602;3021;1408;en;22/06/2007;Horror, Mystery;"
"603;44040;Devil;en;16/09/2010;Horror, Mystery, Thriller;"
"604;21407;The Collector;en;09/07/2009;Horror, Thriller;"
"605;157547;Oculus;en;08/09/2013;Horror;"
"606;48171;The Rite;en;28/01/2011;Drama, Horror, Thriller;"
"607;10665;The Strangers;en;29/05/2008;Horror, Mystery, Thriller;"
"608;26466;Triangle;en;16/10/2009;Horror;"
"609;288158;The Woman in Black 2: Angel of Death;en;30/12/2014;Drama, Horror, Thriller;"
"610;547565;The Night House;en;15/07/2021;Drama, Horror, Mystery, Thriller;"
"611;25239;I Spit on Your Grave;en;02/11/1978;Horror, Thriller;"
"612;9374;Death Becomes Her;en;30/07/1992;Comedy, Fantasy, Horror;"
"613;94365;The Human Centipede 3 (Final Sequence);en;22/05/2015;Horror;"
"614;268690;Legend Quest: The Legend of the Guanajuato Mummies;es;30/10/2014;Adventure, Animation, Comedy, Family, Horror;"
"615;10166;The Witches;en;25/05/1990;Adventure, Family, Fantasy, Horror;"
"616;790;The Fog;en;;;"
"617;28355;Case 39;en;13/08/2009;Horror, Mystery, Thriller;"
"618;532710;Firestarter;en;12/05/2022;Drama, Horror, Science Fiction, Thriller;"
"619;532638;Open 24 Hours;en;27/08/2018;Horror, Thriller;"
"620;82990;Paranormal Activity 4;en;17/10/2012;Horror;"
"621;8078;Alien Resurrection;en;12/11/1997;Action, Horror, Science Fiction;"
"622;18011;Leprechaun in the Hood;en;28/03/2000;Comedy, Horror;"
"623;13510;Eden Lake;en;12/09/2008;Horror, Thriller;"
"624;287903;Krampus;en;26/11/2015;Comedy, Fantasy, Horror;"
"625;83899;You're Next;en;10/09/2011;Horror, Mystery, Thriller;"
"626;34004;Children of the Living Dead;en;11/06/2001;Horror;"
"627;306947;The Invitation;en;05/08/2015;Horror, Thriller;"
"628;681429;Be Careful What You Wish For;es;24/04/2020;Horror;"
"629;11415;House;en;;;"
"630;833339;Speak No Evil;da;17/03/2022;Drama, Horror, Thriller;"
"631;277685;Unfriended;en;22/10/2014;Horror, Mystery, Thriller;"
"632;496704;Tremors: A Cold Day in Hell;en;01/05/2018;Action, Adventure, Comedy, Fantasy, Horror, Science Fiction;"
"633;14863;Anaconda 3: Offspring;en;01/01/2008;Action, Adventure, Horror;"
"634;615774;Scooby-Doo! Return to Zombie Island;en;01/10/2019;Adventure, Animation, Comedy, Family, Fantasy, Horror, Mystery;"
"635;391262;Curve;en;16/04/2016;Horror, Thriller;"
"636;9678;Little Nicky;en;10/11/2000;Comedy, Fantasy, Horror, Romance;"
"637;49797;I Saw the Devil;ko;12/08/2010;Horror, Thriller;"
"638;8769;Christine;en;11/05/1983;Horror;"
"639;333371;10 Cloverfield Lane;en;10/03/2016;Drama, Horror, Science Fiction, Thriller;"
"640;11246;Hellraiser: Hellseeker;en;15/10/2002;Horror, Mystery, Thriller;"
"641;579;Jaws 2;en;16/06/1978;Horror, Thriller;"
"642;361292;Suspiria;en;11/10/2018;Drama, Fantasy, Horror, Thriller;"
"643;171823;Blood-C: The Last Dark;ja;02/06/2012;Action, Animation, Horror, Science Fiction;"
"644;431259;Escape Room;en;31/08/2017;Fantasy, Horror, Thriller;"
"645;1923;Twin Peaks: Fire Walk with Me;en;03/06/1992;Drama, Horror, Mystery;"
"646;71668;Piranha 3DD;en;11/05/2012;Comedy, Horror, Thriller;"
"647;58431;Pride and Prejudice and Zombies;en;04/02/2016;Comedy, Horror, Romance, Thriller;"
"648;855433;Escape Room: La Película;ca;11/03/2022;Comedy, Horror, Thriller;"
"649;28602;Zombie Wars;en;31/10/2007;Horror;"
"650;660942;The Innocents;no;03/09/2021;Drama, Horror, Thriller;"
"651;527261;The Silence;en;16/05/2019;Drama, Fantasy, Horror, Thriller;"
"652;1029132;The Folks;en;07/10/2022;Horror, Mystery, Thriller;"
"653;460885;Mandy;en;;;"
"654;755;From Dusk Till Dawn;en;19/01/1996;Action, Crime, Horror, Thriller;"
"655;9885;Wolf Creek;en;16/09/2005;Horror, Thriller;"
"656;728791;Playhouse;en;17/11/2020;Horror, Thriller;"
"657;11026;Exorcist: The Beginning;en;20/08/2004;Horror, Mystery, Thriller;"
"658;678489;The Bridge Curse;zh;27/02/2020;Horror, Mystery, Thriller;"
"659;768;From Hell;en;08/02/2001;Horror, Mystery, Thriller;"
"660;13885;Sweeney Todd: The Demon Barber of Fleet Street;en;25/01/2007;Drama, Horror;"
"661;611489;Initiation;en;08/10/2020;Horror, Mystery;"
"662;9966;The Messengers;en;02/02/2007;Horror, Mystery, Thriller;"
"663;37707;Splice;en;06/10/2009;Horror, Science Fiction, Thriller;"
"664;480105;47 Meters Down: Uncaged;en;15/08/2019;Adventure, Drama, Horror;"
"665;1577;Resident Evil: Apocalypse;en;10/09/2004;Action, Horror, Science Fiction;"
"666;282813;The Pyramid;en;04/12/2014;Horror;"
"667;792678;Cube;ja;22/10/2021;Horror, Mystery, Science Fiction, Thriller;"
"668;9529;Candyman;en;16/10/1992;Drama, Horror, Thriller;"
"669;49017;Dracula Untold;en;01/10/2014;Action, Drama, Fantasy, Horror, War;"
"670;409582;7 Guardians of the Tomb;en;19/01/2018;Action, Adventure, Horror;"
"671;17609;Antichrist;en;20/05/2009;Drama, Horror, Thriller;"
"672;13515;Mirrors;en;15/08/2008;Drama, Fantasy, Horror, Mystery, Thriller;"
"673;474764;The Lodge;en;16/01/2020;Drama, Horror, Thriller;"
"674;633604;Yummy;nl;;;"
"675;10552;Cat's Eye;en;12/04/1985;Horror, Thriller;"
"676;580;Jaws: The Revenge;en;17/07/1987;Adventure, Horror, Thriller;"
"677;10331;Night of the Living Dead;en;04/10/1968;Horror, Thriller;"
"678;615017;47 Hours to Live;en;04/05/2019;Horror, Thriller;"
"679;432130;Ao Oni The Animation;ja;11/02/2017;Animation, Horror;"
"680;923;Dawn of the Dead;en;02/09/1978;Horror;"
"681;627661;Cranston Academy: Monster Zone;en;29/04/2020;Adventure, Animation, Fantasy, Horror, Science Fiction;"
"682;11069;Tremors 2: Aftershocks;en;09/04/1996;Action, Comedy, Horror, Science Fiction, Thriller;"
"683;10307;Stigmata;en;10/09/1999;Horror, Thriller;"
"684;213646;Don't Stop My Crazy Love for You;cn;28/04/1993;Drama, Horror, Thriller;"
"685;1023086;Devil's Workshop;en;30/09/2022;Horror;"
"686;503919;The Lighthouse;en;18/10/2019;Drama, Fantasy, Horror, Thriller;"
"687;780609;Men;en;20/05/2022;Fantasy, Horror, Thriller;"
"688;340837;A Cure for Wellness;en;15/02/2017;Horror, Mystery, Science Fiction, Thriller;"
"689;18334;Guinea Pig: Devil's Experiment;ja;04/09/1985;Horror;"
"690;388045;The Legend of the Chupacabras;es;21/10/2016;Action, Adventure, Animation, Family, Fantasy, History, Horror;"
"691;27414;Silent Night, Deadly Night;en;09/11/1984;Horror, Thriller;"
"692;385320;Zoombies;en;29/04/2016;Action, Horror, Science Fiction;"
"693;297608;The Taking of Deborah Logan;en;21/10/2014;Horror, Mystery, Thriller;"
"694;546121;Run;en;20/11/2020;Drama, Horror, Thriller;"
"695;29427;The Crazies;en;26/02/2010;Action, Horror, Mystery;"
